86,26/09/2017,22:38,56
87,26/09/2017,22:28,59
88,26/09/2017,22:18,56
89,26/09/2017,22:08,67
90,26/09/2017,21:58,65
91,26/09/2017,21:48,67
92,26/09/2017,21:38,59
93,26/09/2017,21:28,51
94,26/09/2017,21:18,43
95,26/09/2017,21:08,67
96,26/09/2017,20:58,55
97,26/09/2017,20:48,63
98,26/09/2017,20:38,53
99,26/09/2017,20:28,66
100,26/09/2017,20:18,45
101,26/09/2017,20:08,53
102,26/09/2017,19:58,51
103,26/09/2017,19:48,61
104,26/09/2017,19:38,69
105,26/09/2017,19:28,55
106,26/09/2017,19:18,67
107,26/09/2017,19:08,48
108,26/09/2017,18:58,57
109,26/09/2017,18:48,62
110,26/09/2017,18:38,63
111,26/09/2017,18:28,64
112,26/09/2017,18:18,57
113,26/09/2017,18:08,68
114,26/09/2017,17:58,72
115,26/09/2017,17:48,47
116,26/09/2017,17:38,61
117,26/09/2017,17:28,63
118,26/09/2017,17:18,48
119,26/09/2017,17:08,59
120,26/09/2017,16:58,62
121,26/09/2017,16:48,65
122,26/09/2017,16:38,47
123,26/09/2017,16:28,67
124,26/09/2017,16:18,60
125,26/09/2017,16:08,56
126,26/09/2017,15:58,52
127,26/09/2017,15:48,67
128,26/09/2017,15:38,71
129,26/09/2017,15:28,68
130,26/09/2017,15:18,46
131,26/09/2017,15:08,56
132,26/09/2017,14:58,57
133,26/09/2017,14:48,62
134,26/09/2017,14:38,49
135,26/09/2017,14:28,57
136,26/09/2017,14:18,68
137,26/09/2017,14:08,57
138,26/09/2017,13:58,57
139,26/09/2017,13:48,46
140,26/09/2017,13:38,66
141,26/09/2017,13:28,76
142,26/09/2017,13:18,56
143,26/09/2017,13:08,51
144,26/09/2017,12:58,55
145,26/09/2017,12:58,61
146,26/09/2017,12:48,62
147,26/09/2017,12:38,57
148,26/09/2017,12:28,51
149,26/09/2017,12:18,56
150,26/09/2017,12:08,63
151,26/09/2017,11:58,59
152,26/09/2017,11:48,49
153,26/09/2017,11:38,56
154,26/09/2017,11:28,57
155,26/09/2017,11:18,54
156,26/09/2017,11:08,80
157,26/09/2017,10:58,69
158,26/09/2017,10:48,60
159,26/09/2017,10:38,63
160,26/09/2017,10:28,60
161,26/09/2017,10:18,60
162,26/09/2017,10:08,53
163,26/09/2017,09:58,69
164,26/09/2017,09:48,70
165,26/09/2017,09:38,56
166,26/09/2017,09:28,47
167,26/09/2017,09:18,64
168,26/09/2017,09:08,59
169,26/09/2017,08:58,58
170,26/09/2017,08:48,52
171,26/09/2017,08:38,57
172,26/09/2017,08:28,53
173,26/09/2017,08:18,59
174,26/09/2017,08:08,52
175,26/09/2017,07:58,51
176,26/09/2017,07:48,69
177,26/09/2017,07:38,57
178,26/09/2017,07:28,55
179,26/09/2017,07:18,57
180,26/09/2017,07:08,67
181,26/09/2017,06:58,46
182,26/09/2017,06:48,64
183,26/09/2017,06:38,61
184,26/09/2017,06:28,58
185,26/09/2017,06:18,59
186,26/09/2017,06:08,58
187,26/09/2017,05:58,51
188,26/09/2017,05:48,63
189,26/09/2017,05:38,51
190,26/09/2017,05:28,58
191,26/09/2017,05:18,59
192,26/09/2017,05:08,51
193,26/09/2017,04:58,52
194,26/09/2017,04:48,74
195,26/09/2017,04:38,61
196,26/09/2017,04:28,58
197,26/09/2017,04:18,56
198,26/09/2017,04:08,50
199,26/09/2017,03:58,56
200,26/09/2017,03:48,57
201,26/09/2017,03:38,60
202,26/09/2017,03:28,76
203,26/09/2017,03:18,57
204,26/09/2017,03:08,71
205,26/09/2017,02:58,71
206,26/09/2017,02:48,61
207,26/09/2017,02:38,55
208,26/09/2017,02:28,68
209,26/09/2017,02:18,59
210,26/09/2017,02:08,58
211,26/09/2017,01:58,51
212,26/09/2017,01:48,58
213,26/09/2017,01:38,62
214,26/09/2017,01:28,64
215,26/09/2017,01:18,57
216,26/09/2017,01:08,51
217,26/09/2017,00:58,56
218,26/09/2017,00:48,46
219,26/09/2017,00:38,70
220,26/09/2017,00:28,63
221,26/09/2017,00:18,60
222,26/09/2017,00:08,69
223,25/09/2017,23:58,72
224,25/09/2017,23:48,46
225,25/09/2017,23:38,54
226,25/09/2017,23:28,71
227,25/09/2017,23:18,63
228,25/09/2017,23:08,47
229,25/09/2017,22:58,65
230,25/09/2017,22:48,53
231,25/09/2017,22:38,56
232,25/09/2017,22:28,69
233,25/09/2017,22:18,63
234,25/09/2017,22:08,45
235,25/09/2017,21:58,67
236,25/09/2017,21:48,79
237,25/09/2017,21:38,53
238,25/09/2017,21:28,59
239,25/09/2017,21:18,65
240,25/09/2017,21:08,58
241,25/09/2017,20:58,71
242,25/09/2017,20:48,70
243,25/09/2017,20:38,57
244,25/09/2017,20:28,63
245,25/09/2017,20:18,59
246,25/09/2017,20:08,66
247,25/09/2017,19:58,78
248,25/09/2017,19:48,52
249,25/09/2017,19:38,51
250,25/09/2017,19:28,62
251,25/09/2017,19:18,49
252,25/09/2017,19:08,59
253,25/09/2017,18:58,62
254,25/09/2017,18:48,68
255,25/09/2017,18:38,72
256,25/09/2017,18:28,70
257,25/09/2017,18:18,59
258,25/09/2017,18:08,71
259,25/09/2017,17:58,61
260,25/09/2017,17:48,70
261,25/09/2017,17:38,63
262,25/09/2017,17:28,62
263,25/09/2017,17:18,45
264,25/09/2017,17:08,53
265,25/09/2017,16:58,56
266,25/09/2017,16:48,82
267,25/09/2017,16:38,70
268,25/09/2017,16:28,57
269,25/09/2017,16:18,66
270,25/09/2017,16:08,47
271,25/09/2017,15:58,53
272,25/09/2017,15:48,75
273,25/09/2017,15:38,81
274,25/09/2017,15:28,44
275,25/09/2017,15:18,59
276,25/09/2017,15:08,68
277,25/09/2017,14:58,61
278,25/09/2017,14:48,57
279,25/09/2017,14:38,57
280,25/09/2017,14:28,57
281,25/09/2017,14:18,67
282,25/09/2017,14:08,55
283,25/09/2017,13:58,68
284,25/09/2017,13:48,44
285,25/09/2017,13:38,55
286,25/09/2017,13:28,42
287,25/09/2017,13:18,60
288,25/09/2017,13:08,60
289,25/09/2017,12:58,62
290,25/09/2017,12:58,73
291,25/09/2017,12:48,61
292,25/09/2017,12:38,54
293,25/09/2017,12:28,60
294,25/09/2017,12:18,61
295,25/09/2017,12:08,68
296,25/09/2017,11:58,49
297,25/09/2017,11:48,57
298,25/09/2017,11:38,69
299,25/09/2017,11:28,62
300,25/09/2017,11:18,59
301,25/09/2017,11:08,69
302,25/09/2017,10:58,56
303,25/09/2017,10:48,58
304,25/09/2017,10:38,57
305,25/09/2017,10:28,67
306,25/09/2017,10:18,61
307,25/09/2017,10:08,63
308,25/09/2017,09:58,53
309,25/09/2017,09:48,63
310,25/09/2017,09:38,67
311,25/09/2017,09:28,61
312,25/09/2017,09:18,52
313,25/09/2017,09:08,50
314,25/09/2017,08:58,48
315,25/09/2017,08:48,64
316,25/09/2017,08:38,64
317,25/09/2017,08:28,75
318,25/09/2017,08:18,51
319,25/09/2017,08:08,58
320,25/09/2017,07:58,64
321,25/09/2017,07:48,55
322,25/09/2017,07:38,61
323,25/09/2017,07:28,49
324,25/09/2017,07:18,56
325,25/09/2017,07:08,57
326,25/09/2017,06:58,62
327,25/09/2017,06:48,58
328,25/09/2017,06:38,57
329,25/09/2017,06:28,55
330,25/09/2017,06:18,58
331,25/09/2017,06:08,59
332,25/09/2017,05:58,63
333,25/09/2017,05:48,46
334,25/09/2017,05:38,71
335,25/09/2017,05:28,57
336,25/09/2017,05:18,57
337,25/09/2017,05:08,48
338,25/09/2017,04:58,54
339,25/09/2017,04:48,70
340,25/09/2017,04:38,60
341,25/09/2017,04:28,60
342,25/09/2017,04:18,69
343,25/09/2017,04:08,52
344,25/09/2017,03:58,56
345,25/09/2017,03:48,51
346,25/09/2017,03:38,59
347,25/09/2017,03:28,69
348,25/09/2017,03:18,51
349,25/09/2017,03:08,65
350,25/09/2017,02:58,56
351,25/09/2017,02:48,70
352,25/09/2017,02:38,68
353,25/09/2017,02:28,74
354,25/09/2017,02:18,64
355,25/09/2017,02:08,54
356,25/09/2017,01:58,64
357,25/09/2017,01:48,47
358,25/09/2017,01:38,64
359,25/09/2017,01:28,62
360,25/09/2017,01:18,67
361,25/09/2017,01:08,52
362,25/09/2017,00:58,63
363,25/09/2017,00:48,66
364,25/09/2017,00:38,53
365,25/09/2017,00:28,50
366,25/09/2017,00:18,58
367,25/09/2017,00:08,54
368,24/09/2017,23:58,68
369,24/09/2017,23:48,65
370,24/09/2017,23:38,54
371,24/09/2017,23:28,66
372,24/09/2017,23:18,73
373,24/09/2017,23:08,53
374,24/09/2017,22:58,66
375,24/09/2017,22:48,69
376,24/09/2017,22:38,65
377,24/09/2017,22:28,65
378,24/09/2017,22:18,69
379,24/09/2017,22:08,50
380,24/09/2017,21:58,66
381,24/09/2017,21:48,46
382,24/09/2017,21:38,50
383,24/09/2017,21:28,58
384,24/09/2017,21:18,55
385,24/09/2017,21:08,55
386,24/09/2017,20:58,69
387,24/09/2017,20:48,60
388,24/09/2017,20:38,79
389,24/09/2017,20:28,61
390,24/09/2017,20:18,69
391,24/09/2017,20:08,67
392,24/09/2017,19:58,43
393,24/09/2017,19:48,56
394,24/09/2017,19:38,70
395,24/09/2017,19:28,69
396,24/09/2017,19:18,57
397,24/09/2017,19:08,63
398,24/09/2017,18:58,58
399,24/09/2017,18:48,61
400,24/09/2017,18:38,60
401,24/09/2017,18:28,67
402,24/09/2017,18:18,73
403,24/09/2017,18:08,58
404,24/09/2017,17:58,46
405,24/09/2017,17:48,60
406,24/09/2017,17:38,48
407,24/09/2017,17:28,56
408,24/09/2017,17:18,72
409,24/09/2017,17:08,56
410,24/09/2017,16:58,60
411,24/09/2017,16:48,74
412,24/09/2017,16:38,53
413,24/09/2017,16:28,45
414,24/09/2017,16:18,72
415,24/09/2017,16:08,65
416,24/09/2017,15:58,64
417,24/09/2017,15:48,57
418,24/09/2017,15:38,71
419,24/09/2017,15:28,67
420,24/09/2017,15:18,72
421,24/09/2017,15:08,48
422,24/09/2017,14:58,70
423,24/09/2017,14:48,75
424,24/09/2017,14:38,67
425,24/09/2017,14:28,57
426,24/09/2017,14:18,58
427,24/09/2017,14:08,60
428,24/09/2017,13:58,50
429,24/09/2017,13:48,59
430,24/09/2017,13:38,56
431,24/09/2017,13:28,57
432,24/09/2017,13:18,55
433,24/09/2017,13:08,63
434,24/09/2017,12:58,53
435,24/09/2017,12:58,71
436,24/09/2017,12:48,60
437,24/09/2017,12:38,57
438,24/09/2017,12:28,68
439,24/09/2017,12:18,60
440,24/09/2017,12:08,58
441,24/09/2017,11:58,78
442,24/09/2017,11:48,55
443,24/09/2017,11:38,68
444,24/09/2017,11:28,58
445,24/09/2017,11:18,51
446,24/09/2017,11:08,51
447,24/09/2017,10:58,62
448,24/09/2017,10:48,57
449,24/09/2017,10:38,46
450,24/09/2017,10:28,64
451,24/09/2017,10:18,66
452,24/09/2017,10:08,49
453,24/09/2017,09:58,61
454,24/09/2017,09:48,47
455,24/09/2017,09:38,45
456,24/09/2017,09:28,63
457,24/09/2017,09:18,53
458,24/09/2017,09:08,72
459,24/09/2017,08:58,61
460,24/09/2017,08:48,62
461,24/09/2017,08:38,73
462,24/09/2017,08:28,58
463,24/09/2017,08:18,82
464,24/09/2017,08:08,57
465,24/09/2017,07:58,55
466,24/09/2017,07:48,43
467,24/09/2017,07:38,74
468,24/09/2017,07:28,56
469,24/09/2017,07:18,51
470,24/09/2017,07:08,59
471,24/09/2017,06:58,68
472,24/09/2017,06:48,57
473,24/09/2017,06:38,68
474,24/09/2017,06:28,53
475,24/09/2017,06:18,63
476,24/09/2017,06:08,68
477,24/09/2017,05:58,53
478,24/09/2017,05:48,77
479,24/09/2017,05:38,69
480,24/09/2017,05:28,50
481,24/09/2017,05:18,50
482,24/09/2017,05:08,51
483,24/09/2017,04:58,58
484,24/09/2017,04:48,71
485,24/09/2017,04:38,50
486,24/09/2017,04:28,55
487,24/09/2017,04:18,51
488,24/09/2017,04:08,47
489,24/09/2017,03:58,56
490,24/09/2017,03:48,62
491,24/09/2017,03:38,71
492,24/09/2017,03:28,62
493,24/09/2017,03:18,65
494,24/09/2017,03:08,56
495,24/09/2017,02:58,67
496,24/09/2017,02:48,44
497,24/09/2017,02:38,63
498,24/09/2017,02:28,46
499,24/09/2017,02:18,69
500,24/09/2017,02:08,55
501,24/09/2017,01:58,63
502,24/09/2017,01:48,67
503,24/09/2017,01:38,51
504,24/09/2017,01:28,63
505,24/09/2017,01:18,50
506,24/09/2017,01:08,62
507,24/09/2017,00:58,53
508,24/09/2017,00:48,59
509,24/09/2017,00:38,43
510,24/09/2017,00:28,42
511,24/09/2017,00:18,54
512,24/09/2017,00:08,56
513,23/09/2017,23:58,55
514,23/09/2017,23:48,57
515,23/09/2017,23:38,55
516,23/09/2017,23:28,70
517,23/09/2017,23:18,52
518,23/09/2017,23:08,62
519,23/09/2017,22:58,61
520,23/09/2017,22:48,49
521,23/09/2017,22:38,64
522,23/09/2017,22:28,46
523,23/09/2017,22:18,53
524,23/09/2017,22:08,63
525,23/09/2017,21:58,55
526,23/09/2017,21:48,61
527,23/09/2017,21:38,55
528,23/09/2017,21:28,54
529,23/09/2017,21:18,57
530,23/09/2017,21:08,58
531,23/09/2017,20:58,65
532,23/09/2017,20:48,44
533,23/09/2017,20:38,60
534,23/09/2017,20:28,57
535,23/09/2017,20:18,55
536,23/09/2017,20:08,66
537,23/09/2017,19:58,53
538,23/09/2017,19:48,53
539,23/09/2017,19:38,54
540,23/09/2017,19:28,85
541,23/09/2017,19:18,60
542,23/09/2017,19:08,54
543,23/09/2017,18:58,55
544,23/09/2017,18:48,58
545,23/09/2017,18:38,66
546,23/09/2017,18:28,64
547,23/09/2017,18:18,64
548,23/09/2017,18:08,67
549,23/09/2017,17:58,51
550,23/09/2017,17:48,53
551,23/09/2017,17:38,56
552,23/09/2017,17:28,56
553,23/09/2017,17:18,52
554,23/09/2017,17:08,62
555,23/09/2017,16:58,51
556,23/09/2017,16:48,50
557,23/09/2017,16:38,63
558,23/09/2017,16:28,52
559,23/09/2017,16:18,60
560,23/09/2017,16:08,75
561,23/09/2017,15:58,63
562,23/09/2017,15:48,63
563,23/09/2017,15:38,62
564,23/09/2017,15:28,56
565,23/09/2017,15:18,53
566,23/09/2017,15:08,66
567,23/09/2017,14:58,52
568,23/09/2017,14:48,59
569,23/09/2017,14:38,62
570,23/09/2017,14:28,52
571,23/09/2017,14:18,58
572,23/09/2017,14:08,57
573,23/09/2017,13:58,55
574,23/09/2017,13:48,62
575,23/09/2017,13:38,63
576,23/09/2017,13:28,61
577,23/09/2017,13:18,70
578,23/09/2017,13:08,61
579,23/09/2017,12:58,47
580,23/09/2017,12:58,75
581,23/09/2017,12:48,70
582,23/09/2017,12:38,43
583,23/09/2017,12:28,57
584,23/09/2017,12:18,61
585,23/09/2017,12:08,70
586,23/09/2017,11:58,57
587,23/09/2017,11:48,66
588,23/09/2017,11:38,70
589,23/09/2017,11:28,73
590,23/09/2017,11:18,56
591,23/09/2017,11:08,63
592,23/09/2017,10:58,66
593,23/09/2017,10:48,60
594,23/09/2017,10:38,62
595,23/09/2017,10:28,55
596,23/09/2017,10:18,62
597,23/09/2017,10:08,77
598,23/09/2017,09:58,59
599,23/09/2017,09:48,56
600,23/09/2017,09:38,54
601,23/09/2017,09:28,60
602,23/09/2017,09:18,70
603,23/09/2017,09:08,65
604,23/09/2017,08:58,58
605,23/09/2017,08:48,53
606,23/09/2017,08:38,44
607,23/09/2017,08:28,63
608,23/09/2017,08:18,64
609,23/09/2017,08:08,56
610,23/09/2017,07:58,55
611,23/09/2017,07:48,55
612,23/09/2017,07:38,52
613,23/09/2017,07:28,51
614,23/09/2017,07:18,69
615,23/09/2017,07:08,55
616,23/09/2017,06:58,74
617,23/09/2017,06:48,59
618,23/09/2017,06:38,68
619,23/09/2017,06:28,51
620,23/09/2017,06:18,57
621,23/09/2017,06:08,64
622,23/09/2017,05:58,77
623,23/09/2017,05:48,44
624,23/09/2017,05:38,56
625,23/09/2017,05:28,51
626,23/09/2017,05:18,70
627,23/09/2017,05:08,73
628,23/09/2017,04:58,70
629,23/09/2017,04:48,70
630,23/09/2017,04:38,65
631,23/09/2017,04:28,62
632,23/09/2017,04:18,59
633,23/09/2017,04:08,59
634,23/09/2017,03:58,63
635,23/09/2017,03:48,61
636,23/09/2017,03:38,72
637,23/09/2017,03:28,55
638,23/09/2017,03:18,61
639,23/09/2017,03:08,70
640,23/09/2017,02:58,70
641,23/09/2017,02:48,63
642,23/09/2017,02:38,47
643,23/09/2017,02:28,74
644,23/09/2017,02:18,78
645,23/09/2017,02:08,58
646,23/09/2017,01:58,45
647,23/09/2017,01:48,53
648,23/09/2017,01:38,65
649,23/09/2017,01:28,68
650,23/09/2017,01:18,62
651,23/09/2017,01:08,62
652,23/09/2017,00:58,62
653,23/09/2017,00:48,53
654,23/09/2017,00:38,65
655,23/09/2017,00:28,55
656,23/09/2017,00:18,61
657,23/09/2017,00:08,51
658,22/09/2017,23:58,59
659,22/09/2017,23:48,67
660,22/09/2017,23:38,58
661,22/09/2017,23:28,61
662,22/09/2017,23:18,54
663,22/09/2017,23:08,59
664,22/09/2017,22:58,61
665,22/09/2017,22:48,60
666,22/09/2017,22:38,63
667,22/09/2017,22:28,50
668,22/09/2017,22:18,57
669,22/09/2017,22:08,57
670,22/09/2017,21:58,64
671,22/09/2017,21:48,74
672,22/09/2017,21:38,69
673,22/09/2017,21:28,59
674,22/09/2017,21:18,67
675,22/09/2017,21:08,45
676,22/09/2017,20:58,47
677,22/09/2017,20:48,48
678,22/09/2017,20:38,56
679,22/09/2017,20:28,51
680,22/09/2017,20:18,65
681,22/09/2017,20:08,70
682,22/09/2017,19:58,56
683,22/09/2017,19:48,72
684,22/09/2017,19:38,68
685,22/09/2017,19:28,65
686,22/09/2017,19:18,55
687,22/09/2017,19:08,68
688,22/09/2017,18:58,58
689,22/09/2017,18:48,70
690,22/09/2017,18:38,60
691,22/09/2017,18:28,62
692,22/09/2017,18:18,58
693,22/09/2017,18:08,60
694,22/09/2017,17:58,55
695,22/09/2017,17:48,61
696,22/09/2017,17:38,64
697,22/09/2017,17:28,65
698,22/09/2017,17:18,69
699,22/09/2017,17:08,64
700,22/09/2017,16:58,66
701,22/09/2017,16:48,60
702,22/09/2017,16:38,65
703,22/09/2017,16:28,59
704,22/09/2017,16:18,57
705,22/09/2017,16:08,57
706,22/09/2017,15:58,66
707,22/09/2017,15:48,64
708,22/09/2017,15:38,67
709,22/09/2017,15:28,54
710,22/09/2017,15:18,72
711,22/09/2017,15:08,50
712,22/09/2017,14:58,75
713,22/09/2017,14:48,60
714,22/09/2017,14:38,56
715,22/09/2017,14:28,64
716,22/09/2017,14:18,51
717,22/09/2017,14:08,54
718,22/09/2017,13:58,58
719,22/09/2017,13:48,61
720,22/09/2017,13:38,70
721,22/09/2017,13:28,70
722,22/09/2017,13:18,67
723,22/09/2017,13:08,71
724,22/09/2017,12:58,54
725,22/09/2017,12:58,70
726,22/09/2017,12:48,62
727,22/09/2017,12:38,56
728,22/09/2017,12:28,50
729,22/09/2017,12:18,52
730,22/09/2017,12:08,53
731,22/09/2017,11:58,66
732,22/09/2017,11:48,52
733,22/09/2017,11:38,63
734,22/09/2017,11:28,77
735,22/09/2017,11:18,61
736,22/09/2017,11:08,75
737,22/09/2017,10:58,61
738,22/09/2017,10:48,55
739,22/09/2017,10:38,63
740,22/09/2017,10:28,59
741,22/09/2017,10:18,66
742,22/09/2017,10:08,48
743,22/09/2017,09:58,62
744,22/09/2017,09:48,67
745,22/09/2017,09:38,56
746,22/09/2017,09:28,73
747,22/09/2017,09:18,66
748,22/09/2017,09:08,52
749,22/09/2017,08:58,65
750,22/09/2017,08:48,67
751,22/09/2017,08:38,66
752,22/09/2017,08:28,77
753,22/09/2017,08:18,56
754,22/09/2017,08:08,60
755,22/09/2017,07:58,53
756,22/09/2017,07:48,60
757,22/09/2017,07:38,51
758,22/09/2017,07:28,63
759,22/09/2017,07:18,63
760,22/09/2017,07:08,63
761,22/09/2017,06:58,60
762,22/09/2017,06:48,62
763,22/09/2017,06:38,61
764,22/09/2017,06:28,67
765,22/09/2017,06:18,62
766,22/09/2017,06:08,57
767,22/09/2017,05:58,53
768,22/09/2017,05:48,60
769,22/09/2017,05:38,69
770,22/09/2017,05:28,55
771,22/09/2017,05:18,52
772,22/09/2017,05:08,69
773,22/09/2017,04:58,58
774,22/09/2017,04:48,72
775,22/09/2017,04:38,37
776,22/09/2017,04:28,63
777,22/09/2017,04:18,57
778,22/09/2017,04:08,57
779,22/09/2017,03:58,66
780,22/09/2017,03:48,53
781,22/09/2017,03:38,64
782,22/09/2017,03:28,52
783,22/09/2017,03:18,61
784,22/09/2017,03:08,64
785,22/09/2017,02:58,47
786,22/09/2017,02:48,61
787,22/09/2017,02:38,58
788,22/09/2017,02:28,65
789,22/09/2017,02:18,74
790,22/09/2017,02:08,68
791,22/09/2017,01:58,56
792,22/09/2017,01:48,74
793,22/09/2017,01:38,66
794,22/09/2017,01:28,53
795,22/09/2017,01:18,53
796,22/09/2017,01:08,56
797,22/09/2017,00:58,81
798,22/09/2017,00:48,62
799,22/09/2017,00:38,65
800,22/09/2017,00:28,65
801,22/09/2017,00:18,59
802,22/09/2017,00:08,58
803,21/09/2017,23:58,61
804,21/09/2017,23:48,49
805,21/09/2017,23:38,47
806,21/09/2017,23:28,62
807,21/09/2017,23:18,57
808,21/09/2017,23:08,70
809,21/09/2017,22:58,60
810,21/09/2017,22:48,60
811,21/09/2017,22:38,63
812,21/09/2017,22:28,65
813,21/09/2017,22:18,58
814,21/09/2017,22:08,52
815,21/09/2017,21:58,79
816,21/09/2017,21:48,62
817,21/09/2017,21:38,63
818,21/09/2017,21:28,67
819,21/09/2017,21:18,73
820,21/09/2017,21:08,62
821,21/09/2017,20:58,59
822,21/09/2017,20:48,63
823,21/09/2017,20:38,67
824,21/09/2017,20:28,58
825,21/09/2017,20:18,57
826,21/09/2017,20:08,45
827,21/09/2017,19:58,68
828,21/09/2017,19:48,54
829,21/09/2017,19:38,81
830,21/09/2017,19:28,64
831,21/09/2017,19:18,63
832,21/09/2017,19:08,71
833,21/09/2017,18:58,60
834,21/09/2017,18:48,67
835,21/09/2017,18:38,63
836,21/09/2017,18:28,67
837,21/09/2017,18:18,46
838,21/09/2017,18:08,59
839,21/09/2017,17:58,65
840,21/09/2017,17:48,54
841,21/09/2017,17:38,61
842,21/09/2017,17:28,57
843,21/09/2017,17:18,59
844,21/09/2017,17:08,65
845,21/09/2017,16:58,64
846,21/09/2017,16:48,73
847,21/09/2017,16:38,65
848,21/09/2017,16:28,49
849,21/09/2017,16:18,55
850,21/09/2017,16:08,59
851,21/09/2017,15:58,51
852,21/09/2017,15:48,61
853,21/09/2017,15:38,63
854,21/09/2017,15:28,68
855,21/09/2017,15:18,60
856,21/09/2017,15:08,66
857,21/09/2017,14:58,53
858,21/09/2017,14:48,53
859,21/09/2017,14:38,61
860,21/09/2017,14:28,57
861,21/09/2017,14:18,56
862,21/09/2017,14:08,54
863,21/09/2017,13:58,63
864,21/09/2017,13:48,60
865,21/09/2017,13:38,50
866,21/09/2017,13:28,56
867,21/09/2017,13:18,60
868,21/09/2017,13:08,67
869,21/09/2017,12:58,52
870,21/09/2017,12:58,62
871,21/09/2017,12:48,47
872,21/09/2017,12:38,52
873,21/09/2017,12:28,53
874,21/09/2017,12:18,64
875,21/09/2017,12:08,62
876,21/09/2017,11:58,81
877,21/09/2017,11:48,56
878,21/09/2017,11:38,55
879,21/09/2017,11:28,52
880,21/09/2017,11:18,67
881,21/09/2017,11:08,61
882,21/09/2017,10:58,77
883,21/09/2017,10:48,52
884,21/09/2017,10:38,59
885,21/09/2017,10:28,75
886,21/09/2017,10:18,49
887,21/09/2017,10:08,50
888,21/09/2017,09:58,55
889,21/09/2017,09:48,63
890,21/09/2017,09:38,64
891,21/09/2017,09:28,57
892,21/09/2017,09:18,65
893,21/09/2017,09:08,62
894,21/09/2017,08:58,54
895,21/09/2017,08:48,60
896,21/09/2017,08:38,58
897,21/09/2017,08:28,68
898,21/09/2017,08:18,53
899,21/09/2017,08:08,63
900,21/09/2017,07:58,57
901,21/09/2017,07:48,72
902,21/09/2017,07:38,61
903,21/09/2017,07:28,58
904,21/09/2017,07:18,47
905,21/09/2017,07:08,62
906,21/09/2017,06:58,59
907,21/09/2017,06:48,61
908,21/09/2017,06:38,53
909,21/09/2017,06:28,69
910,21/09/2017,06:18,56
911,21/09/2017,06:08,66
912,21/09/2017,05:58,65
913,21/09/2017,05:48,61
914,21/09/2017,05:38,57
915,21/09/2017,05:28,85
916,21/09/2017,05:18,70
917,21/09/2017,05:08,58
918,21/09/2017,04:58,56
919,21/09/2017,04:48,58
920,21/09/2017,04:38,70
921,21/09/2017,04:28,46
922,21/09/2017,04:18,61
923,21/09/2017,04:08,59
924,21/09/2017,03:58,71
925,21/09/2017,03:48,73
926,21/09/2017,03:38,51
927,21/09/2017,03:28,50
928,21/09/2017,03:18,58
929,21/09/2017,03:08,59
930,21/09/2017,02:58,57
931,21/09/2017,02:48,58
932,21/09/2017,02:38,51
